ID,LOOPGROUP_ID,TIME,VALIDITY,LV,MV,SV,LS,MS,SS,VOLUME,SPEED,OCCUPY,VH,DEAL_FLAG,HAS_VEHICLE
4795503,NHWX09(1),2009/4/21 21:17,valid,0,2,6,0,65,52,8,55,16,30,0,y
4796108,NHWX09(1),2009/4/21 21:18,valid,0,1,10,0,57,58,11,58,21,20,0,y
4796946,NHWX09(1),2009/4/21 21:18,valid,0,1,5,0,48,63,6,60,12,30,0,y
4797618,NHWX09(1),2009/4/21 21:18,valid,0,2,2,0,67,66,4,66,7,52,0,y
4798159,NHWX09(1),2009/4/21 21:19,valid,0,1,6,0,57,58,7,58,13,19,0,y
4799309,NHWX09(1),2009/4/21 21:19,valid,0,2,7,0,50,50,9,50,19,28,0,y
4799580,NHWX09(1),2009/4/21 21:19,valid,0,1,3,0,55,58,4,57,10,53,0,y
4800758,NHWX09(1),2009/4/21 21:20,valid,0,1,2,0,67,58,3,61,4,24,0,y
4801004,NHWX09(1),2009/4/21 21:20,valid,0,0,11,0,0,55,11,55,19,29,0,y
4802213,NHWX09(1),2009/4/21 21:20,valid,0,2,7,0,56,58,9,57,17,22,0,y
4802916,NHWX09(1),2009/4/21 21:21,valid,1,0,4,67,0,61,5,62,9,37,0,y
4803536,NHWX09(1),2009/4/21 21:21,valid,0,0,4,0,0,73,4,73,6,44,0,y
4803645,NHWX09(1),2009/4/21 21:21,valid,0,1,2,0,62,65,3,64,5,67,0,y
4804493,NHWX09(1),2009/4/21 21:22,valid,0,0,8,0,0,58,8,58,14,26,0,y
4805370,NHWX09(1),2009/4/21 21:22,valid,0,0,7,0,0,55,7,55,16,32,0,y
4805763,NHWX09(1),2009/4/21 21:22,valid,0,0,11,0,0,59,11,59,18,16,0,y
4807050,NHWX09(1),2009/4/21 21:23,valid,0,0,5,0,0,58,5,58,11,38,0,y
4807597,NHWX09(1),2009/4/21 21:23,valid,0,1,6,0,61,67,7,66,11,31,0,y
4808266,NHWX09(1),2009/4/21 21:23,valid,0,0,6,0,0,51,6,51,12,32,0,y
4809093,NHWX09(1),2009/4/21 21:24,valid,0,1,8,0,58,55,9,55,17,22,0,y
4809522,NHWX09(1),2009/4/21 21:24,valid,0,1,5,0,70,62,6,63,13,34,0,y
4810553,NHWX09(1),2009/4/21 21:24,valid,0,1,8,0,60,54,9,55,15,19,0,y
4810639,NHWX09(1),2009/4/21 21:25,valid,0,1,6,0,69,68,7,68,11,30,0,y
4811843,NHWX09(1),2009/4/21 21:25,valid,0,0,7,0,0,63,7,63,12,29,0,y
4812667,NHWX09(1),2009/4/21 21:25,valid,0,0,5,0,0,67,5,67,7,27,0,y
4812992,NHWX09(1),2009/4/21 21:26,valid,0,0,6,0,0,68,6,68,10,40,0,y
4813964,NHWX09(1),2009/4/21 21:26,valid,0,1,9,0,62,63,10,63,17,22,0,y
4814434,NHWX09(1),2009/4/21 21:26,valid,0,0,4,0,0,63,4,63,7,31,0,y
4815102,NHWX09(1),2009/4/21 21:27,valid,0,0,1,0,0,71,1,71,1,170,0,y
4815812,NHWX09(1),2009/4/21 21:27,valid,1,0,3,58,0,65,4,63,8,69,0,y
4816613,NHWX09(1),2009/4/21 21:27,valid,0,0,6,0,0,60,6,60,10,33,0,y
4817310,NHWX09(1),2009/4/21 21:28,valid,0,2,5,0,66,64,7,64,12,30,0,y
4817661,NHWX09(1),2009/4/21 21:28,valid,0,0,6,0,0,67,6,67,9,35,0,y
4818423,NHWX09(1),2009/4/21 21:28,valid,1,1,4,58,56,54,6,55,14,32,0,y
4818945,NHWX09(1),2009/4/21 21:29,valid,0,2,7,0,56,59,9,58,18,23,0,y
4820024,NHWX09(1),2009/4/21 21:29,valid,0,0,4,0,0,59,4,59,7,38,0,y
4820731,NHWX09(1),2009/4/21 21:29,valid,0,2,3,0,66,61,5,63,10,51,0,y
4821392,NHWX09(1),2009/4/21 21:30,valid,0,0,5,0,0,55,5,55,9,23,0,y
4821811,NHWX09(1),2009/4/21 21:30,valid,0,0,6,0,0,60,6,60,11,45,0,y
4822783,NHWX09(1),2009/4/21 21:30,valid,0,0,4,0,0,67,4,67,8,52,0,y
4823181,NHWX09(1),2009/4/21 21:31,valid,0,1,6,0,56,53,7,54,14,26,0,y
4824253,NHWX09(1),2009/4/21 21:31,valid,1,1,9,53,44,48,11,48,25,18,0,y
4824858,NHWX09(1),2009/4/21 21:31,valid,0,1,4,0,53,56,5,56,10,38,0,y
4825530,NHWX09(1),2009/4/21 21:32,valid,0,0,7,0,0,70,7,70,9,24,0,y
4826105,NHWX09(1),2009/4/21 21:32,valid,0,1,2,0,64,70,3,68,6,76,0,y
4827172,NHWX09(1),2009/4/21 21:32,valid,0,0,4,0,0,67,4,67,6,42,0,y
4827490,NHWX09(1),2009/4/21 21:33,valid,0,0,7,0,0,57,7,57,16,36,0,y
4828406,NHWX09(1),2009/4/21 21:33,valid,0,0,11,0,0,57,11,57,20,17,0,y
4828727,NHWX09(1),2009/4/21 21:33,valid,0,0,8,0,0,60,8,60,13,23,0,y
4829798,NHWX09(1),2009/4/21 21:34,valid,0,0,4,0,0,74,4,74,6,54,0,y
4830370,NHWX09(1),2009/4/21 21:34,valid,0,0,2,0,0,65,2,65,3,85,0,y
4831162,NHWX09(1),2009/4/21 21:34,valid,0,1,3,0,77,71,4,72,6,45,0,y
4831548,NHWX09(1),2009/4/21 21:35,valid,0,1,5,0,70,61,6,62,11,39,0,y
4832669,NHWX09(1),2009/4/21 21:35,valid,0,0,5,0,0,60,5,60,11,40,0,y
4832985,NHWX09(1),2009/4/21 21:35,valid,0,0,9,0,0,63,9,63,15,20,0,y
4834006,NHWX09(1),2009/4/21 21:36,valid,0,1,2,0,65,62,3,63,6,44,0,y
4834425,NHWX09(1),2009/4/21 21:36,valid,0,0,2,0,0,68,2,68,3,127,0,y
4835487,NHWX09(1),2009/4/21 21:36,valid,0,0,9,0,0,63,9,63,15,22,0,y
4835793,NHWX09(1),2009/4/21 21:37,valid,0,0,6,0,0,66,6,66,9,31,0,y
4836827,NHWX09(1),2009/4/21 21:37,valid,0,0,8,0,0,61,8,61,17,28,0,y
4837164,NHWX09(1),2009/4/21 21:37,valid,0,0,5,0,0,56,5,56,9,39,0,y
4838229,NHWX09(1),2009/4/21 21:38,valid,0,0,6,0,0,59,6,59,10,31,0,y
4838376,NHWX09(1),2009/4/21 21:38,valid,0,0,12,0,0,54,12,54,22,15,0,y
4839431,NHWX09(1),2009/4/21 21:38,valid,0,2,4,0,64,61,6,62,10,39,0,y
4839657,NHWX09(1),2009/4/21 21:39,valid,0,0,5,0,0,67,5,67,8,35,0,y
4840855,NHWX09(1),2009/4/21 21:39,valid,0,0,5,0,0,68,5,68,7,42,0,y
4841074,NHWX09(1),2009/4/21 21:39,valid,0,0,4,0,0,73,4,73,7,53,0,y
4842394,NHWX09(1),2009/4/21 21:40,valid,0,1,10,0,72,66,11,66,16,16,0,y
4842581,NHWX09(1),2009/4/21 21:40,valid,0,1,3,0,61,65,4,64,6,41,0,y
4843512,NHWX09(1),2009/4/21 21:40,valid,0,0,6,0,0,69,6,69,11,41,0,y
4843995,NHWX09(1),2009/4/21 21:41,valid,0,0,6,0,0,69,6,69,8,29,0,y
4844990,NHWX09(1),2009/4/21 21:41,valid,0,0,7,0,0,70,7,70,11,30,0,y
4845378,NHWX09(1),2009/4/21 21:41,valid,0,0,3,0,0,62,3,62,5,65,0,y
4846277,NHWX09(1),2009/4/21 21:42,valid,0,0,5,0,0,71,5,71,7,35,0,y
4846727,NHWX09(1),2009/4/21 21:42,valid,1,0,7,56,0,59,8,58,15,28,0,y
4847638,NHWX09(1),2009/4/21 21:42,valid,0,0,7,0,0,60,7,60,12,29,0,y
4848361,NHWX09(1),2009/4/21 21:43,valid,0,0,5,0,0,58,5,58,9,35,0,y
4848984,NHWX09(1),2009/4/21 21:43,valid,0,0,4,0,0,70,4,70,5,54,0,y
4849508,NHWX09(1),2009/4/21 21:43,valid,1,0,3,56,0,63,4,61,10,40,0,y
4850538,NHWX09(1),2009/4/21 21:44,valid,0,1,0,0,56,0,1,56,3,203,0,y
4850767,NHWX09(1),2009/4/21 21:44,valid,0,0,3,0,0,67,3,67,5,74,0,y
4851658,NHWX09(1),2009/4/21 21:44,valid,0,0,4,0,0,64,4,64,8,51,0,y
4852304,NHWX09(1),2009/4/21 21:45,valid,0,1,7,0,62,59,8,59,13,25,0,y
4853088,NHWX09(1),2009/4/21 21:45,valid,0,0,6,0,0,68,6,68,10,33,0,y
4853811,NHWX09(1),2009/4/21 21:45,valid,1,0,3,53,0,65,4,62,10,50,0,y
4854396,NHWX09(1),2009/4/21 21:46,valid,0,0,3,0,0,64,3,64,6,64,0,y
4855143,NHWX09(1),2009/4/21 21:46,valid,0,1,3,0,69,56,4,59,8,50,0,y
4855963,NHWX09(1),2009/4/21 21:46,valid,0,1,9,0,55,58,10,58,18,18,0,y
4856504,NHWX09(1),2009/4/21 21:47,valid,0,1,6,0,64,61,7,61,12,30,0,y
4857248,NHWX09(1),2009/4/21 21:47,valid,0,1,6,0,54,55,7,55,13,27,0,y
4857921,NHWX09(1),2009/4/21 21:47,valid,0,1,4,0,59,64,5,63,10,43,0,y
4858554,NHWX09(1),2009/4/21 21:48,valid,0,0,8,0,0,67,8,67,11,24,0,y
4859131,NHWX09(1),2009/4/21 21:48,valid,0,0,4,0,0,66,4,66,6,38,0,y
4860163,NHWX09(1),2009/4/21 21:48,valid,0,1,6,0,71,63,7,64,12,32,0,y
4860798,NHWX09(1),2009/4/21 21:49,valid,0,1,3,0,57,69,4,66,7,52,0,y
4861500,NHWX09(1),2009/4/21 21:49,valid,0,0,4,0,0,69,4,69,7,53,0,y
4861958,NHWX09(1),2009/4/21 21:49,valid,0,0,4,0,0,69,4,69,6,42,0,y
4862794,NHWX09(1),2009/4/21 21:50,valid,0,1,6,0,65,63,7,63,12,31,0,y
4863391,NHWX09(1),2009/4/21 21:50,valid,1,0,4,64,0,60,5,61,10,40,0,y
4864053,NHWX09(1),2009/4/21 21:50,valid,0,0,6,0,0,61,6,61,10,33,0,y
4865010,NHWX09(1),2009/4/21 21:51,valid,0,0,4,0,0,58,4,58,7,49,0,y
4865373,NHWX09(1),2009/4/21 21:51,valid,1,0,7,70,0,62,8,63,15,25,0,y
4865991,NHWX09(1),2009/4/21 21:51,valid,0,0,4,0,0,69,4,69,6,48,0,y
4866549,NHWX09(1),2009/4/21 21:52,valid,0,0,7,0,0,63,7,63,12,28,0,y
4867629,NHWX09(1),2009/4/21 21:52,valid,0,0,4,0,0,67,4,67,6,48,0,y
4868271,NHWX09(1),2009/4/21 21:52,valid,0,0,4,0,0,67,4,67,7,51,0,y
4868824,NHWX09(1),2009/4/21 21:53,valid,0,0,5,0,0,66,5,66,8,39,0,y
4869341,NHWX09(1),2009/4/21 21:53,valid,0,0,8,0,0,63,8,63,13,25,0,y
4870442,NHWX09(1),2009/4/21 21:53,valid,0,0,3,0,0,63,3,63,5,46,0,y
4871141,NHWX09(1),2009/4/21 21:54,valid,0,2,6,0,66,61,8,62,15,32,0,y
4871631,NHWX09(1),2009/4/21 21:54,valid,1,0,4,57,0,66,5,64,10,27,0,y
4872450,NHWX09(1),2009/4/21 21:54,valid,0,1,5,0,74,67,6,68,9,42,0,y
4873120,NHWX09(1),2009/4/21 21:55,valid,0,0,2,0,0,63,2,63,3,76,0,y
4874126,NHWX09(1),2009/4/21 21:55,valid,0,0,3,0,0,66,3,66,6,156,0,y
4874772,NHWX09(1),2009/4/21 21:56,valid,0,0,4,0,0,57,4,57,7,35,0,y
4875475,NHWX09(1),2009/4/21 21:56,valid,0,1,4,0,71,66,5,67,8,51,0,y
4876220,NHWX09(1),2009/4/21 21:56,valid,0,0,3,0,0,56,3,56,6,66,0,y
4876944,NHWX09(1),2009/4/21 21:57,valid,0,0,5,0,0,57,5,57,9,17,0,y
4877639,NHWX09(1),2009/4/21 21:57,valid,0,0,1,0,0,92,1,92,3,253,0,y
4878388,NHWX09(1),2009/4/21 21:57,valid,0,0,7,0,0,66,7,66,11,32,0,y
4879481,NHWX09(1),2009/4/21 21:58,valid,0,0,2,0,0,64,2,64,3,114,0,y
4879632,NHWX09(1),2009/4/21 21:58,valid,0,0,2,0,0,61,2,61,5,103,0,y
4880410,NHWX09(1),2009/4/21 21:58,valid,0,0,5,0,0,56,5,56,11,24,0,y
4881497,NHWX09(1),2009/4/21 21:59,valid,0,0,2,0,0,60,2,60,8,138,0,y
4882001,NHWX09(1),2009/4/21 21:59,valid,1,1,6,55,67,59,8,59,17,23,0,y
4882502,NHWX09(1),2009/4/21 21:59,valid,0,0,3,0,0,72,3,72,5,47,0,y
4883260,NHWX09(1),2009/4/21 22:00,valid,0,0,4,0,0,69,4,69,6,56,0,y
4884207,NHWX09(1),2009/4/21 22:00,valid,0,0,5,0,0,65,5,65,8,45,0,y
4884717,NHWX09(1),2009/4/21 22:00,valid,0,0,2,0,0,84,2,84,3,65,0,y
4885126,NHWX09(1),2009/4/21 22:01,valid,0,0,2,0,0,58,2,58,3,98,0,y
4886045,NHWX09(1),2009/4/21 22:01,valid,0,0,5,0,0,68,5,68,9,58,0,y
4886647,NHWX09(1),2009/4/21 22:01,valid,0,0,8,0,0,62,8,62,12,24,0,y
4887393,NHWX09(1),2009/4/21 22:02,valid,0,0,8,0,0,60,8,60,14,24,0,y
4887979,NHWX09(1),2009/4/21 22:02,valid,0,0,8,0,0,67,8,67,13,22,0,y
4888611,NHWX09(1),2009/4/21 22:02,valid,0,0,3,0,0,67,3,67,5,51,0,y
4889444,NHWX09(1),2009/4/21 22:03,valid,0,0,3,0,0,63,3,63,4,89,0,y
4890211,NHWX09(1),2009/4/21 22:03,valid,0,0,8,0,0,60,8,60,15,23,0,y
4890679,NHWX09(1),2009/4/21 22:03,valid,0,1,3,0,70,63,4,65,7,52,0,y
4891442,NHWX09(1),2009/4/21 22:04,valid,0,1,5,0,61,65,6,64,10,33,0,y
4891993,NHWX09(1),2009/4/21 22:04,valid,0,0,2,0,0,69,2,69,3,79,0,y
4892680,NHWX09(1),2009/4/21 22:04,valid,0,0,3,0,0,68,3,68,5,43,0,y
4893505,NHWX09(1),2009/4/21 22:05,valid,0,0,2,0,0,67,2,67,5,157,0,y
4894117,NHWX09(1),2009/4/21 22:05,valid,0,1,5,0,64,63,6,63,11,32,0,y
4894836,NHWX09(1),2009/4/21 22:05,valid,0,0,2,0,0,67,2,67,3,87,0,y
4895670,NHWX09(1),2009/4/21 22:06,valid,0,0,3,0,0,60,3,60,5,59,0,y
4896187,NHWX09(1),2009/4/21 22:06,valid,0,1,6,0,71,56,7,58,12,34,0,y
4896880,NHWX09(1),2009/4/21 22:06,valid,1,1,4,69,60,65,6,65,13,32,0,y
4897842,NHWX09(1),2009/4/21 22:07,valid,0,0,6,0,0,65,6,65,10,32,0,y
4898629,NHWX09(1),2009/4/21 22:07,valid,0,0,4,0,0,62,4,62,7,48,0,y
4899120,NHWX09(1),2009/4/21 22:07,valid,1,0,5,58,0,65,6,64,11,29,0,y
4899632,NHWX09(1),2009/4/21 22:08,valid,0,0,3,0,0,82,3,82,4,64,0,y
4900427,NHWX09(1),2009/4/21 22:08,valid,0,0,3,0,0,69,3,69,5,82,0,y
4900989,NHWX09(1),2009/4/21 22:08,valid,0,1,0,0,86,0,1,86,1,73,0,y
4901637,NHWX09(1),2009/4/21 22:09,valid,0,0,7,0,0,64,7,64,12,41,0,y
4902215,NHWX09(1),2009/4/21 22:09,valid,0,1,4,0,69,64,5,65,8,46,0,y
4902903,NHWX09(1),2009/4/21 22:09,valid,0,1,3,0,74,64,4,67,7,35,0,y
4903855,NHWX09(1),2009/4/21 22:10,valid,0,0,3,0,0,72,3,72,5,84,0,y
4904358,NHWX09(1),2009/4/21 22:10,valid,0,0,4,0,0,81,4,81,5,44,0,y
4905029,NHWX09(1),2009/4/21 22:10,valid,0,0,3,0,0,73,3,73,5,74,0,y
4905804,NHWX09(1),2009/4/21 22:11,valid,0,0,6,0,0,65,6,65,10,23,0,y
4906285,NHWX09(1),2009/4/21 22:11,valid,0,0,3,0,0,71,3,71,5,75,0,y
4907037,NHWX09(1),2009/4/21 22:11,valid,0,0,2,0,0,79,2,79,2,72,0,y
4907958,NHWX09(1),2009/4/21 22:12,valid,0,0,7,0,0,67,7,67,12,44,0,y
4908598,NHWX09(1),2009/4/21 22:12,valid,0,2,3,0,62,63,5,63,8,34,0,y
4909371,NHWX09(1),2009/4/21 22:12,valid,0,0,4,0,0,66,4,66,6,47,0,y
4909956,NHWX09(1),2009/4/21 22:13,valid,0,0,1,0,0,86,1,86,1,218,0,y
4910575,NHWX09(1),2009/4/21 22:13,valid,0,0,3,0,0,70,3,70,4,70,0,y
4911166,NHWX09(1),2009/4/21 22:13,valid,0,0,7,0,0,67,7,67,12,27,0,y
4911802,NHWX09(1),2009/4/21 22:14,valid,0,1,4,0,67,67,5,67,8,41,0,y
4912779,NHWX09(1),2009/4/21 22:14,valid,0,1,7,0,57,61,8,61,14,24,0,y
4913180,NHWX09(1),2009/4/21 22:14,valid,0,0,6,0,0,64,6,64,9,34,0,y
4913935,NHWX09(1),2009/4/21 22:15,valid,0,0,6,0,0,61,6,61,9,28,0,y
4914475,NHWX09(1),2009/4/21 22:15,valid,0,1,3,0,58,68,4,66,7,54,0,y
4915121,NHWX09(1),2009/4/21 22:15,valid,0,0,3,0,0,54,3,54,6,71,0,y
4915802,NHWX09(1),2009/4/21 22:16,valid,0,0,2,0,0,71,2,71,4,103,0,y
4916619,NHWX09(1),2009/4/21 22:16,valid,0,2,6,0,71,73,8,72,12,23,0,y
4917241,NHWX09(1),2009/4/21 22:16,valid,0,0,5,0,0,74,5,74,8,41,0,y
4918063,NHWX09(1),2009/4/21 22:17,valid,0,0,7,0,0,61,7,61,12,26,0,y
4918759,NHWX09(1),2009/4/21 22:17,valid,0,0,2,0,0,62,2,62,4,68,0,y
4919386,NHWX09(1),2009/4/21 22:17,valid,0,0,6,0,0,75,6,75,8,39,0,y
4920262,NHWX09(1),2009/4/21 22:18,valid,0,0,2,0,0,68,2,68,3,74,0,y
4920952,NHWX09(1),2009/4/21 22:18,valid,0,0,2,0,0,68,2,68,3,134,0,y
4921578,NHWX09(1),2009/4/21 22:18,valid,0,0,3,0,0,63,3,63,5,75,0,y
4922090,NHWX09(1),2009/4/21 22:19,valid,0,0,2,0,0,67,2,67,3,59,0,y
4922837,NHWX09(1),2009/4/21 22:19,valid,0,1,2,0,59,59,3,59,5,51,0,y
4923835,NHWX09(1),2009/4/21 22:19,valid,0,0,4,0,0,57,4,57,7,80,0,y
4924046,NHWX09(1),2009/4/21 22:20,valid,0,0,5,0,0,70,5,70,7,34,0,y
4924991,NHWX09(1),2009/4/21 22:20,valid,0,0,2,0,0,77,2,77,4,116,0,y
4925510,NHWX09(1),2009/4/21 22:20,valid,0,0,3,0,0,79,3,79,3,57,0,y
4926457,NHWX09(1),2009/4/21 22:21,valid,0,0,3,0,0,67,3,67,5,75,0,y
4926876,NHWX09(1),2009/4/21 22:21,valid,0,0,6,0,0,60,6,60,11,29,0,y
4927391,NHWX09(1),2009/4/21 22:21,valid,0,1,3,0,54,62,4,60,7,55,0,y
4928179,NHWX09(1),2009/4/21 22:22,valid,0,1,5,0,69,60,6,61,10,34,0,y
4928820,NHWX09(1),2009/4/21 22:22,valid,0,1,6,0,58,51,7,52,15,24,0,y
4929722,NHWX09(1),2009/4/21 22:22,valid,0,0,1,0,0,69,1,69,1,67,0,y
4930180,NHWX09(1),2009/4/21 22:23,valid,0,0,3,0,0,78,3,78,4,119,0,y
4930916,NHWX09(1),2009/4/21 22:23,valid,0,0,7,0,0,72,7,72,10,28,0,y
4931496,NHWX09(1),2009/4/21 22:23,valid,0,1,5,0,72,68,6,69,11,33,0,y
4932404,NHWX09(1),2009/4/21 22:24,valid,0,0,6,0,0,71,6,71,9,34,0,y
4932787,NHWX09(1),2009/4/21 22:24,valid,0,0,4,0,0,61,4,61,9,50,0,y
4933896,NHWX09(1),2009/4/21 22:24,valid,0,0,4,0,0,69,4,69,7,50,0,y
4934573,NHWX09(1),2009/4/21 22:25,valid,0,1,4,0,61,57,5,58,9,31,0,y
4935102,NHWX09(1),2009/4/21 22:25,valid,1,0,2,78,0,78,3,78,5,67,0,y
4935892,NHWX09(1),2009/4/21 22:25,valid,0,0,5,0,0,68,5,68,8,44,0,y
4936192,NHWX09(1),2009/4/21 22:26,valid,0,2,3,0,66,66,5,66,8,38,0,y
4936880,NHWX09(1),2009/4/21 22:26,valid,0,0,5,0,0,63,5,63,9,32,0,y
4937884,NHWX09(1),2009/4/21 22:26,valid,0,1,2,0,45,60,3,55,6,76,0,y
4938616,NHWX09(1),2009/4/21 22:27,valid,0,2,7,0,49,52,9,52,19,24,0,y
4939072,NHWX09(1),2009/4/21 22:27,valid,0,0,5,0,0,63,5,63,8,31,0,y
4940214,NHWX09(1),2009/4/21 22:27,valid,0,0,8,0,0,60,8,60,13,31,0,y
4941086,NHWX09(1),2009/4/21 22:28,valid,0,0,4,0,0,63,4,63,7,99,0,y
4942065,NHWX09(1),2009/4/21 22:28,valid,0,0,6,0,0,68,6,68,9,31,0,y
4942544,NHWX09(1),2009/4/21 22:29,valid,0,1,4,0,67,63,5,64,8,36,0,y
4943088,NHWX09(1),2009/4/21 22:29,valid,0,0,6,0,0,65,6,65,9,38,0,y
4943748,NHWX09(1),2009/4/21 22:29,valid,0,0,1,0,0,69,1,69,2,46,0,y
4944734,NHWX09(1),2009/4/21 22:30,valid,0,1,2,0,61,73,3,69,6,84,0,y
4945107,NHWX09(1),2009/4/21 22:30,valid,0,2,3,0,70,67,5,68,8,60,0,y
4946155,NHWX09(1),2009/4/21 22:30,valid,0,0,4,0,0,73,4,73,6,46,0,y
4946586,NHWX09(1),2009/4/21 22:31,valid,0,2,4,0,70,60,6,63,11,33,0,y
4947273,NHWX09(1),2009/4/21 22:31,valid,0,1,2,0,67,65,3,66,5,33,0,y
4947848,NHWX09(1),2009/4/21 22:31,valid,0,0,5,0,0,67,5,67,10,62,0,y
4948920,NHWX09(1),2009/4/21 22:32,valid,0,1,6,0,57,63,7,62,13,27,0,y
4949469,NHWX09(1),2009/4/21 22:32,valid,0,0,7,0,0,65,7,65,11,29,0,y
4949865,NHWX09(1),2009/4/21 22:32,valid,0,0,2,0,0,78,2,78,3,84,0,y
4950638,NHWX09(1),2009/4/21 22:33,valid,0,1,1,0,53,57,2,55,4,112,0,y
4951309,NHWX09(1),2009/4/21 22:33,valid,0,0,6,0,0,65,6,65,9,30,0,y
4951880,NHWX09(1),2009/4/21 22:33,valid,0,0,7,0,0,65,7,65,12,27,0,y
4952534,NHWX09(1),2009/4/21 22:34,valid,0,0,7,0,0,67,7,67,11,32,0,y
4953570,NHWX09(1),2009/4/21 22:34,valid,0,1,2,0,79,65,3,70,5,33,0,y
4954156,NHWX09(1),2009/4/21 22:34,valid,0,0,4,0,0,67,4,67,8,69,0,y
4954878,NHWX09(1),2009/4/21 22:35,valid,0,1,4,0,61,66,5,65,8,41,0,y
4955425,NHWX09(1),2009/4/21 22:35,valid,0,0,3,0,0,72,3,72,6,58,0,y
4955854,NHWX09(1),2009/4/21 22:35,valid,0,0,5,0,0,69,5,69,7,42,0,y
4957141,NHWX09(1),2009/4/21 22:36,valid,0,0,2,0,0,73,2,73,3,87,0,y
4957579,NHWX09(1),2009/4/21 22:36,valid,1,0,4,62,0,62,5,62,14,52,0,y
4958210,NHWX09(1),2009/4/21 22:36,valid,0,0,9,0,0,56,9,56,17,21,0,y
4958726,NHWX09(1),2009/4/21 22:37,valid,0,1,4,0,69,62,5,64,9,40,0,y
4959569,NHWX09(1),2009/4/21 22:37,valid,0,1,7,0,60,66,8,65,13,24,0,y
4960168,NHWX09(1),2009/4/21 22:37,valid,0,0,6,0,0,53,6,53,12,27,0,y
4960899,NHWX09(1),2009/4/21 22:38,valid,0,0,4,0,0,64,4,64,7,53,0,y
4961618,NHWX09(1),2009/4/21 22:38,valid,0,0,5,0,0,68,5,68,8,43,0,y
4961970,NHWX09(1),2009/4/21 22:38,valid,0,1,6,0,62,67,7,66,11,29,0,y
4962950,NHWX09(1),2009/4/21 22:39,valid,0,1,8,0,54,57,9,57,18,23,0,y
4963449,NHWX09(1),2009/4/21 22:39,valid,0,1,4,0,71,65,5,66,9,23,0,y
4964326,NHWX09(1),2009/4/21 22:39,valid,0,0,4,0,0,70,4,70,7,44,0,y
4964759,NHWX09(1),2009/4/21 22:40,valid,0,0,7,0,0,62,7,62,12,43,0,y
4965538,NHWX09(1),2009/4/21 22:40,valid,0,0,7,0,0,61,7,61,12,23,0,y
4966124,NHWX09(1),2009/4/21 22:40,valid,0,0,2,0,0,76,2,76,4,91,0,y
4966943,NHWX09(1),2009/4/21 22:41,valid,0,0,7,0,0,75,7,75,10,34,0,y
4967662,NHWX09(1),2009/4/21 22:41,valid,0,0,5,0,0,67,5,67,8,36,0,y
4968506,NHWX09(1),2009/4/21 22:41,valid,0,0,5,0,0,70,5,70,7,45,0,y
4968935,NHWX09(1),2009/4/21 22:42,valid,0,0,2,0,0,67,2,67,3,56,0,y
4969665,NHWX09(1),2009/4/21 22:42,valid,0,0,8,0,0,55,8,55,15,35,0,y
4970227,NHWX09(1),2009/4/21 22:42,valid,1,2,8,55,56,58,11,57,22,18,0,y
4971088,NHWX09(1),2009/4/21 22:43,valid,0,0,7,0,0,53,7,53,13,28,0,y
4971469,NHWX09(1),2009/4/21 22:43,valid,0,1,8,0,62,58,9,59,17,22,0,y
4972266,NHWX09(1),2009/4/21 22:43,valid,0,0,7,0,0,65,7,65,10,23,0,y
4972661,NHWX09(1),2009/4/21 22:44,valid,0,1,3,0,72,67,4,68,7,59,0,y
4973779,NHWX09(1),2009/4/21 22:44,valid,0,0,1,0,0,74,1,74,1,0,0,y
4974191,NHWX09(1),2009/4/21 22:44,valid,0,0,8,0,0,49,8,49,16,48,0,y
4974992,NHWX09(1),2009/4/21 22:45,valid,0,1,3,0,84,69,4,73,6,39,0,y
4975375,NHWX09(1),2009/4/21 22:45,valid,0,1,3,0,55,76,4,70,6,64,0,y
4976268,NHWX09(1),2009/4/21 22:45,valid,0,1,4,0,52,61,5,59,9,39,0,y
4976843,NHWX09(1),2009/4/21 22:46,valid,0,1,4,0,74,59,5,62,8,38,0,y
4977627,NHWX09(1),2009/4/21 22:46,valid,0,0,3,0,0,62,3,62,5,69,0,y
4978293,NHWX09(1),2009/4/21 22:46,valid,0,0,7,0,0,61,7,61,13,29,0,y
4978931,NHWX09(1),2009/4/21 22:47,valid,0,1,5,0,61,58,6,59,11,27,0,y
4979463,NHWX09(1),2009/4/21 22:47,valid,0,0,6,0,0,65,6,65,10,35,0,y
4980346,NHWX09(1),2009/4/21 22:47,valid,0,0,2,0,0,69,2,69,4,59,0,y
4980875,NHWX09(1),2009/4/21 22:48,valid,0,0,3,0,0,70,3,70,4,83,0,y
4981683,NHWX09(1),2009/4/21 22:48,valid,0,0,4,0,0,69,4,69,7,50,0,y
4982148,NHWX09(1),2009/4/21 22:48,valid,0,0,4,0,0,62,4,62,8,63,0,y
4983102,NHWX09(1),2009/4/21 22:49,valid,0,1,3,0,64,65,4,65,6,31,0,y
4983627,NHWX09(1),2009/4/21 22:49,valid,0,1,3,0,58,65,4,63,7,67,0,y
4984423,NHWX09(1),2009/4/21 22:49,valid,0,0,5,0,0,75,5,75,7,34,0,y
4984919,NHWX09(1),2009/4/21 22:50,valid,0,0,5,0,0,58,5,58,9,45,0,y
4985341,NHWX09(1),2009/4/21 22:50,valid,0,1,5,0,37,40,6,39,20,34,0,y
4986155,NHWX09(1),2009/4/21 22:50,valid,0,1,5,0,56,63,6,62,10,24,0,y
